# GREAT version 4.0.4	Species assembly: mm10	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Mouse Phenotype	MP:0008166	abnormal B-2 B cell morphology	246	1.068832e-2	1.000000e+0	4.108920e-1	4.748130e+0	8.424369e-1	4	2.485064e-3	1.179941e-2	526	9.686844e-3	1.000000e+0	1.741606e-1	4.725044e+0	8.465529e-1	4	32	7.067138e-3	1.250000e-1	MSPC_Peak_141,MSPC_Peak_144,MSPC_Peak_24,MSPC_Peak_309	Bak1,Bcl2l11,Fas,Sppl2a
Mouse Phenotype	MP:0002620	abnormal monocyte morphology	247	1.069799e-2	1.000000e+0	4.095988e-1	2.027910e+0	6.903659e+0	14	2.036478e-2	4.129794e-2	490	8.271840e-3	1.000000e+0	1.596465e-1	2.075314e+0	6.745969e+0	14	255	2.473498e-2	5.490196e-2	MSPC_Peak_14,MSPC_Peak_140,MSPC_Peak_141,MSPC_Peak_148,MSPC_Peak_159,MSPC_Peak_196,MSPC_Peak_245,MSPC_Peak_250,MSPC_Peak_254,MSPC_Peak_285,MSPC_Peak_288,MSPC_Peak_321,MSPC_Peak_50,MSPC_Peak_79	Ap3b1,Bcl2l11,Cebpa,Col17a1,Dapk2,Flt3l,Kras,Lmo2,Rnf216,Smad3,Stat3,Stat5a,Tbk1,Usp5
Mouse Phenotype	MP:0004816	abnormal class switch recombination	248	1.081087e-2	1.000000e+0	4.122516e-1	2.941867e+0	2.379441e+0	7	7.019001e-3	2.064897e-2	571	1.106589e-2	1.000000e+0	1.832752e-1	2.876114e+0	2.433840e+0	7	92	1.236749e-2	7.608696e-2	MSPC_Peak_144,MSPC_Peak_16,MSPC_Peak_164,MSPC_Peak_229,MSPC_Peak_271,MSPC_Peak_318,MSPC_Peak_50	Blm,Cyld,Irf4,Nhej1,Sppl2a,Tbk1,Zeb1
Mouse Phenotype	MP:0008000	increased ovary tumor incidence	249	1.096593e-2	1.000000e+0	4.164851e-1	3.277339e+0	1.830753e+0	6	5.400453e-3	1.769912e-2	342	3.533145e-3	1.000000e+0	9.769869e-2	4.050038e+0	1.481468e+0	6	56	1.060071e-2	1.071429e-1	MSPC_Peak_140,MSPC_Peak_166,MSPC_Peak_254,MSPC_Peak_316,MSPC_Peak_333,MSPC_Peak_97	Bin1,Kit,Kras,Smad1,Smad3,Tom1l2
Mouse Phenotype	MP:0001806	decreased IgM level	250	1.103634e-2	1.000000e+0	4.174827e-1	2.507195e+0	3.589669e+0	9	1.058899e-2	2.654867e-2	445	6.694939e-3	1.000000e+0	1.422787e-1	2.678765e+0	3.359757e+0	9	127	1.590106e-2	7.086614e-2	MSPC_Peak_125,MSPC_Peak_144,MSPC_Peak_164,MSPC_Peak_18,MSPC_Peak_186,MSPC_Peak_229,MSPC_Peak_24,MSPC_Peak_271,MSPC_Peak_318	Blm,Cyld,Fas,Irf4,Pik3ap1,Rnf31,Skap2,Sppl2a,Zeb1
Mouse Phenotype	MP:0002655	abnormal keratinocyte morphology	251	1.106121e-2	1.000000e+0	4.167564e-1	2.928493e+0	2.390308e+0	7	7.051055e-3	2.064897e-2	503	8.769132e-3	1.000000e+0	1.648701e-1	3.006846e+0	2.328021e+0	7	88	1.236749e-2	7.954545e-2	MSPC_Peak_109,MSPC_Peak_126,MSPC_Peak_191,MSPC_Peak_220,MSPC_Peak_288,MSPC_Peak_303,MSPC_Peak_94	Cebpa,Cebpb,Fntb,Jun,Lmnb1,Ppara,Rbl1
Mouse Phenotype	MP:0008894	abnormal intraepithelial T cell morphology	252	1.106681e-2	1.000000e+0	4.153128e-1	4.699053e+0	8.512354e-1	4	2.511019e-3	1.179941e-2	468	7.694722e-3	1.000000e+0	1.554893e-1	5.040047e+0	7.936434e-1	4	30	7.067138e-3	1.333333e-1	MSPC_Peak_149,MSPC_Peak_181,MSPC_Peak_24,MSPC_Peak_264	B2m,Fas,H2-T3,Il15ra
Mouse Phenotype	MP:0006414	decreased T cell apoptosis	253	1.108417e-2	1.000000e+0	4.143201e-1	3.793482e+0	1.318050e+0	5	3.888054e-3	1.474926e-2	436	6.500570e-3	1.000000e+0	1.409997e-1	4.200039e+0	1.190465e+0	5	45	8.833922e-3	1.111111e-1	MSPC_Peak_141,MSPC_Peak_16,MSPC_Peak_26,MSPC_Peak_309,MSPC_Peak_335	Bak1,Bcl2l11,Cd274,Nhej1,Rhoh
Mouse Phenotype	MP:0002048	increased lung adenoma incidence	254	1.109261e-2	1.000000e+0	4.130032e-1	3.792752e+0	1.318304e+0	5	3.888803e-3	1.474926e-2	711	1.845662e-2	1.000000e+0	2.454912e-1	3.258651e+0	1.534377e+0	5	58	8.833922e-3	8.620690e-2	MSPC_Peak_140,MSPC_Peak_201,MSPC_Peak_220,MSPC_Peak_273,MSPC_Peak_37	Btg3,Fntb,Kras,Ssbp2,Tbrg1
Mouse Phenotype	MP:0008217	abnormal B cell activation	255	1.109494e-2	1.000000e+0	4.114700e-1	2.084130e+0	6.237614e+0	13	1.840004e-2	3.834808e-2	466	7.450688e-3	1.000000e+0	1.512042e-1	2.256738e+0	5.317411e+0	12	201	2.120141e-2	5.970149e-2	MSPC_Peak_114,MSPC_Peak_141,MSPC_Peak_144,MSPC_Peak_161,MSPC_Peak_18,MSPC_Peak_186,MSPC_Peak_229,MSPC_Peak_24,MSPC_Peak_254,MSPC_Peak_302,MSPC_Peak_318,MSPC_Peak_40,MSPC_Peak_41	Bcl2l11,Fas,Irf4,Ncoa3,Parp14,Pik3ap1,Pim1,Skap2,Smad3,Sppl2a,Traf6,Zeb1
Mouse Phenotype	MP:0005070	impaired natural killer cell mediated cytotoxicity	256	1.110443e-2	1.000000e+0	4.102133e-1	3.268225e+0	1.835859e+0	6	5.415512e-3	1.769912e-2	379	4.588273e-3	1.000000e+0	1.144889e-1	3.844104e+0	1.560832e+0	6	59	1.060071e-2	1.016949e-1	MSPC_Peak_181,MSPC_Peak_253,MSPC_Peak_288,MSPC_Peak_310,MSPC_Peak_75,MSPC_Peak_79	Cebpg,H2-M3,Il15ra,Stat5a,Stx11,Tnfsf10
Mouse Phenotype	MP:0000199	abnormal circulating serum albumin level	257	1.115967e-2	1.000000e+0	4.106498e-1	2.362921e+0	4.232050e+0	10	1.248392e-2	2.949853e-2	432	6.385402e-3	1.000000e+0	1.397841e-1	2.536936e+0	3.941762e+0	10	149	1.766784e-2	6.711409e-2	MSPC_Peak_11,MSPC_Peak_123,MSPC_Peak_149,MSPC_Peak_150,MSPC_Peak_164,MSPC_Peak_220,MSPC_Peak_24,MSPC_Peak_288,MSPC_Peak_45,MSPC_Peak_70	Ahi1,B2m,Cebpa,Cenpj,Cyld,Elk4,Fas,Fntb,Gse1,Sst
Mouse Phenotype	MP:0010287	increased reproductive system tumor incidence	258	1.116041e-2	1.000000e+0	4.090853e-1	2.502491e+0	3.596416e+0	9	1.060890e-2	2.654867e-2	295	2.438737e-3	1.000000e+0	7.818012e-2	3.121130e+0	2.883571e+0	9	109	1.590106e-2	8.256881e-2	MSPC_Peak_115,MSPC_Peak_140,MSPC_Peak_166,MSPC_Peak_254,MSPC_Peak_291,MSPC_Peak_316,MSPC_Peak_333,MSPC_Peak_35,MSPC_Peak_97	Bin1,Kit,Kras,Smad1,Smad3,Spry2,Tap1,Tmprss2,Tom1l2
Mouse Phenotype	MP:0002943	abnormal lactate dehydrogenase level	259	1.118294e-2	1.000000e+0	4.083284e-1	3.784974e+0	1.321013e+0	5	3.896794e-3	1.474926e-2	566	1.098798e-2	1.000000e+0	1.835925e-1	3.705917e+0	1.349194e+0	5	51	8.833922e-3	9.803922e-2	MSPC_Peak_11,MSPC_Peak_165,MSPC_Peak_257,MSPC_Peak_286,MSPC_Peak_75	Adar,Eif4e3,Elk4,Stx11,Uaca
Mouse Phenotype	MP:0020190	abnormal lung adenoma incidence	260	1.131651e-2	1.000000e+0	4.116163e-1	3.773607e+0	1.324992e+0	5	3.908531e-3	1.474926e-2	735	1.974073e-2	1.000000e+0	2.539974e-1	3.203420e+0	1.560832e+0	5	59	8.833922e-3	8.474576e-2	MSPC_Peak_140,MSPC_Peak_201,MSPC_Peak_220,MSPC_Peak_273,MSPC_Peak_37	Btg3,Fntb,Kras,Ssbp2,Tbrg1
Mouse Phenotype	MP:0011424	decreased urine uric acid level	261	1.139686e-2	1.000000e+0	4.129506e-1	1.255157e+1	1.593426e-1	2	4.700371e-4	5.899705e-3	769	2.223401e-2	1.000000e+0	2.734292e-1	8.400079e+0	2.380930e-1	2	9	3.533569e-3	2.222222e-1	MSPC_Peak_30,MSPC_Peak_63	Oit3,Slc22a8
Mouse Phenotype	MP:0002816	colitis	262	1.144595e-2	1.000000e+0	4.131464e-1	2.491879e+0	3.611733e+0	9	1.065408e-2	2.654867e-2	353	3.930461e-3	1.000000e+0	1.052985e-1	2.719450e+0	3.677214e+0	10	139	1.766784e-2	7.194245e-2	MSPC_Peak_149,MSPC_Peak_15,MSPC_Peak_164,MSPC_Peak_223,MSPC_Peak_254,MSPC_Peak_264,MSPC_Peak_290,MSPC_Peak_64,MSPC_Peak_79	B2m,Cyld,Ern2,H2-T3,Nod2,Runx3,Smad3,Stat3,Tlr2,Twist2
Mouse Phenotype	MP:0002192	hydrops fetalis	263	1.153213e-2	1.000000e+0	4.146743e-1	2.488732e+0	3.616299e+0	9	1.066755e-2	2.654867e-2	186	7.971787e-4	1.000000e+0	4.053182e-2	3.658099e+0	2.460294e+0	9	93	1.590106e-2	9.677419e-2	MSPC_Peak_140,MSPC_Peak_142,MSPC_Peak_165,MSPC_Peak_168,MSPC_Peak_193,MSPC_Peak_318,MSPC_Peak_333,MSPC_Peak_73,MSPC_Peak_90	Adamts6,Bmp10,Ccnd2,Cited2,Foxp1,Kras,Pdgfra,Tbx2,Zeb1
Mouse Phenotype	MP:0003892	abnormal gastric gland morphology	264	1.166364e-2	1.000000e+0	4.178146e-1	3.744799e+0	1.335185e+0	5	3.938599e-3	1.474926e-2	310	2.756326e-3	1.000000e+0	8.408573e-2	5.108156e+0	9.788268e-1	5	37	8.833922e-3	1.351351e-1	MSPC_Peak_166,MSPC_Peak_186,MSPC_Peak_187,MSPC_Peak_45,MSPC_Peak_64	Fgf10,Runx3,Smad1,Snx10,Sst
Mouse Phenotype	MP:0008561	decreased tumor necrosis factor secretion	265	1.175920e-2	1.000000e+0	4.196481e-1	2.656826e+0	3.011111e+0	8	8.882334e-3	2.359882e-2	754	2.148186e-2	1.000000e+0	2.694349e-1	2.344208e+0	3.412667e+0	8	129	1.413428e-2	6.201550e-2	MSPC_Peak_161,MSPC_Peak_164,MSPC_Peak_290,MSPC_Peak_31,MSPC_Peak_62,MSPC_Peak_81,MSPC_Peak_9,MSPC_Peak_92	Ccdc88b,Clic4,Dhx58,Nod2,Pde4b,Pla2g4a,Tlr2,Traf6
Mouse Phenotype	MP:0008943	increased sensitivity to induced cell death	266	1.184363e-2	1.000000e+0	4.210722e-1	2.477567e+0	3.632596e+0	9	1.071562e-2	2.654867e-2	1703	1.035120e-1	1.000000e+0	5.748168e-1	1.689401e+0	4.735405e+0	8	179	1.413428e-2	4.469274e-2	MSPC_Peak_140,MSPC_Peak_16,MSPC_Peak_163,MSPC_Peak_215,MSPC_Peak_286,MSPC_Peak_313,MSPC_Peak_316,MSPC_Peak_40,MSPC_Peak_41	Adar,Ercc3,Kras,Nhej1,Park2,Parp14,Uba7,Usp18
Mouse Phenotype	MP:0001869	pancreas inflammation	267	1.192705e-2	1.000000e+0	4.224499e-1	2.884732e+0	2.426568e+0	7	7.158018e-3	2.064897e-2	376	4.567257e-3	1.000000e+0	1.148738e-1	3.392339e+0	2.063473e+0	7	78	1.236749e-2	8.974359e-2	MSPC_Peak_140,MSPC_Peak_149,MSPC_Peak_24,MSPC_Peak_254,MSPC_Peak_290,MSPC_Peak_47,MSPC_Peak_9	B2m,Fas,Kras,Pla2g4a,Smad3,Socs1,Tlr2
Mouse Phenotype	MP:0001144	vagina atresia	268	1.210051e-2	1.000000e+0	4.269945e-1	3.709959e+0	1.347724e+0	5	3.975586e-3	1.474926e-2	196	8.933290e-4	1.000000e+0	4.310312e-2	6.517302e+0	7.671886e-1	5	29	8.833922e-3	1.724138e-1	MSPC_Peak_126,MSPC_Peak_141,MSPC_Peak_309,MSPC_Peak_318,MSPC_Peak_81	Bak1,Bcl2l11,Dhx58,Rbl1,Zeb1
Mouse Phenotype	MP:0001212	skin lesions	269	1.215555e-2	1.000000e+0	4.273421e-1	2.466702e+0	3.648596e+0	9	1.076282e-2	2.654867e-2	593	1.227948e-2	1.000000e+0	1.958298e-1	2.430023e+0	3.703669e+0	9	140	1.590106e-2	6.428571e-2	MSPC_Peak_109,MSPC_Peak_126,MSPC_Peak_14,MSPC_Peak_140,MSPC_Peak_15,MSPC_Peak_24,MSPC_Peak_62,MSPC_Peak_79,MSPC_Peak_97	Cebpb,Clic4,Col17a1,Fas,Kras,Rbl1,Stat3,Tom1l2,Twist2
Mouse Phenotype	MP:0001740	failure of adrenal epinephrine secretion	270	1.218250e-2	1.000000e+0	4.267033e-1	8.158542e+1	1.225709e-2	1	3.615661e-5	2.949853e-3	826	2.645478e-2	1.000000e+0	3.028848e-1	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_197	Ly6e
Mouse Phenotype	MP:0008589	abnormal circulating interleukin-1 level	271	1.220832e-2	1.000000e+0	4.260298e-1	3.701591e+0	1.350771e+0	5	3.984574e-3	1.474926e-2	788	2.248130e-2	1.000000e+0	2.698041e-1	3.098390e+0	1.613742e+0	5	61	8.833922e-3	8.196721e-2	MSPC_Peak_114,MSPC_Peak_228,MSPC_Peak_290,MSPC_Peak_50,MSPC_Peak_75	Ncoa3,Smg1,Stx11,Tbk1,Tlr2
Mouse Phenotype	MP:0013802	abnormal IgG2 level	272	1.228236e-2	1.000000e+0	4.270378e-1	2.130623e+0	5.632156e+0	12	1.661403e-2	3.539823e-2	322	3.165908e-3	1.000000e+0	9.298134e-2	2.408846e+0	5.396775e+0	13	204	2.296820e-2	6.372549e-2	MSPC_Peak_10,MSPC_Peak_125,MSPC_Peak_144,MSPC_Peak_164,MSPC_Peak_18,MSPC_Peak_186,MSPC_Peak_24,MSPC_Peak_26,MSPC_Peak_304,MSPC_Peak_310,MSPC_Peak_333,MSPC_Peak_50	Cd274,Ch25h,Cyld,Fas,Kit,Lair1,Pik3ap1,Rgs13,Rnf31,Skap2,Sppl2a,Tbk1,Tnfsf10
Mouse Phenotype	MP:0009737	prostate gland cysts	273	1.236780e-2	1.000000e+0	4.284333e-1	1.202116e+1	1.663733e-1	2	4.907768e-4	5.899705e-3	361	4.046011e-3	1.000000e+0	1.059920e-1	1.890018e+1	1.058191e-1	2	4	3.533569e-3	5.000000e-1	MSPC_Peak_35,MSPC_Peak_79	Stat5a,Tmprss2
Mouse Phenotype	MP:0002052	decreased tumor incidence	274	1.237577e-2	1.000000e+0	4.271447e-1	1.990920e+0	7.031926e+0	14	2.074315e-2	4.129794e-2	268	1.997574e-3	1.000000e+0	7.048902e-2	2.438732e+0	5.740687e+0	14	217	2.473498e-2	6.451613e-2	MSPC_Peak_1,MSPC_Peak_109,MSPC_Peak_114,MSPC_Peak_140,MSPC_Peak_179,MSPC_Peak_220,MSPC_Peak_24,MSPC_Peak_290,MSPC_Peak_333,MSPC_Peak_38,MSPC_Peak_43,MSPC_Peak_59,MSPC_Peak_79,MSPC_Peak_9	Cd34,Cd47,Cebpb,Fas,Fntb,Hes1,Kit,Kras,Map2k2,Ncoa3,Pip4k2a,Pla2g4a,Stat3,Tlr2
Mouse Phenotype	MP:0010293	increased integument system tumor incidence	275	1.242378e-2	1.000000e+0	4.272425e-1	2.215670e+0	4.964639e+0	11	1.464495e-2	3.244838e-2	446	6.750471e-3	1.000000e+0	1.431372e-1	2.389678e+0	4.603132e+0	11	174	1.943463e-2	6.321839e-2	MSPC_Peak_1,MSPC_Peak_114,MSPC_Peak_140,MSPC_Peak_164,MSPC_Peak_271,MSPC_Peak_288,MSPC_Peak_291,MSPC_Peak_3,MSPC_Peak_316,MSPC_Peak_79,MSPC_Peak_97	Akt3,Bin1,Blm,Cd34,Cebpa,Cyld,Kras,Ncoa3,Stat3,Tap1,Tom1l2
Mouse Phenotype	MP:0008896	increased IgG2c level	276	1.246857e-2	1.000000e+0	4.272292e-1	1.196968e+1	1.670888e-1	2	4.928874e-4	5.899705e-3	695	1.759830e-2	1.000000e+0	2.394635e-1	9.450088e+0	2.116382e-1	2	8	3.533569e-3	2.500000e-1	MSPC_Peak_10,MSPC_Peak_26	Cd274,Rgs13
Mouse Phenotype	MP:0000703	abnormal thymus morphology	277	1.261853e-2	1.000000e+0	4.308066e-1	1.561310e+0	1.857414e+1	29	5.479098e-2	8.554572e-2	145	3.716031e-4	1.000000e+0	2.423621e-2	1.965356e+0	1.526441e+1	30	577	5.300353e-2	5.199307e-2	MSPC_Peak_11,MSPC_Peak_110,MSPC_Peak_12,MSPC_Peak_141,MSPC_Peak_15,MSPC_Peak_16,MSPC_Peak_161,MSPC_Peak_164,MSPC_Peak_168,MSPC_Peak_187,MSPC_Peak_193,MSPC_Peak_201,MSPC_Peak_204,MSPC_Peak_24,MSPC_Peak_240,MSPC_Peak_254,MSPC_Peak_278,MSPC_Peak_3,MSPC_Peak_304,MSPC_Peak_310,MSPC_Peak_314,MSPC_Peak_318,MSPC_Peak_333,MSPC_Peak_335,MSPC_Peak_43,MSPC_Peak_47,MSPC_Peak_66,MSPC_Peak_79,MSPC_Peak_87	Adamts6,Akt3,Atg5,Bcl2l11,Bmp10,Chd7,Cyld,Elk4,Erap1,Fas,Fgf10,Hes1,Kit,Lair1,Lrrk1,Msi2,Nhej1,Pdgfra,Rhoh,Smad3,Socs1,Ssbp2,Stat3,Taf7,Tnfrsf11a,Tnfsf10,Traf6,Twist2,Zeb1,Zfp36l2
Mouse Phenotype	MP:0001805	decreased IgG level	278	1.276603e-2	1.000000e+0	4.342746e-1	1.983059e+0	7.059798e+0	14	2.082536e-2	4.129794e-2	393	5.034380e-3	1.000000e+0	1.211454e-1	2.131599e+0	7.036971e+0	15	266	2.650177e-2	5.639098e-2	MSPC_Peak_125,MSPC_Peak_144,MSPC_Peak_149,MSPC_Peak_16,MSPC_Peak_164,MSPC_Peak_18,MSPC_Peak_186,MSPC_Peak_229,MSPC_Peak_24,MSPC_Peak_26,MSPC_Peak_290,MSPC_Peak_304,MSPC_Peak_318,MSPC_Peak_50	B2m,Cd274,Cyld,Fas,Irf4,Lair1,Nhej1,Nod2,Pik3ap1,Rnf31,Skap2,Sppl2a,Tbk1,Tlr2,Zeb1
Mouse Phenotype	MP:0001142	abnormal vagina orifice morphology	279	1.281467e-2	1.000000e+0	4.343668e-1	3.165425e+0	1.895480e+0	6	5.591386e-3	1.769912e-2	183	7.791792e-4	1.000000e+0	4.026611e-2	5.400050e+0	1.111101e+0	6	42	1.060071e-2	1.428571e-1	MSPC_Peak_126,MSPC_Peak_141,MSPC_Peak_309,MSPC_Peak_318,MSPC_Peak_333,MSPC_Peak_81	Bak1,Bcl2l11,Dhx58,Kit,Rbl1,Zeb1
Mouse Phenotype	MP:0008344	abnormal mature gamma-delta T cell morphology	280	1.284812e-2	1.000000e+0	4.339453e-1	4.493194e+0	8.902354e-1	4	2.626063e-3	1.179941e-2	500	8.653386e-3	1.000000e+0	1.636701e-1	4.877465e+0	8.200982e-1	4	31	7.067138e-3	1.290323e-1	MSPC_Peak_149,MSPC_Peak_181,MSPC_Peak_24,MSPC_Peak_264	B2m,Fas,H2-T3,Il15ra
Mouse Phenotype	MP:0001802	arrested B cell differentiation	281	1.294050e-2	1.000000e+0	4.355100e-1	2.837834e+0	2.466670e+0	7	7.276313e-3	2.064897e-2	317	2.915166e-3	1.000000e+0	8.696759e-2	3.675034e+0	1.904744e+0	7	72	1.236749e-2	9.722222e-2	MSPC_Peak_144,MSPC_Peak_149,MSPC_Peak_165,MSPC_Peak_18,MSPC_Peak_229,MSPC_Peak_24,MSPC_Peak_333	B2m,Fas,Foxp1,Irf4,Kit,Pik3ap1,Sppl2a
Mouse Phenotype	MP:0011077	decreased macrophage nitric oxide production	282	1.295592e-2	1.000000e+0	4.344827e-1	1.172926e+1	1.705137e-1	2	5.029904e-4	5.899705e-3	695	1.759830e-2	1.000000e+0	2.394635e-1	9.450088e+0	2.116382e-1	2	8	3.533569e-3	2.500000e-1	MSPC_Peak_253,MSPC_Peak_290	H2-M3,Tlr2
Mouse Phenotype	MP:0012173	short rostral-caudal axis	283	1.310303e-2	1.000000e+0	4.378634e-1	6.202361e+0	4.836868e-1	3	1.426805e-3	8.849558e-3	726	1.951139e-2	1.000000e+0	2.541587e-1	5.154594e+0	5.820051e-1	3	22	5.300353e-3	1.363636e-1	MSPC_Peak_105,MSPC_Peak_159,MSPC_Peak_88	Esrp1,Lmo2,Plpp3
Mouse Phenotype	MP:0010942	abnormal respiratory epithelium morphology	284	1.317340e-2	1.000000e+0	4.386649e-1	1.764135e+0	1.077015e+1	19	3.177036e-2	5.604720e-2	88	5.047959e-5	4.773855e-1	5.424835e-3	2.827585e+0	6.719514e+0	19	254	3.356890e-2	7.480315e-2	MSPC_Peak_12,MSPC_Peak_129,MSPC_Peak_140,MSPC_Peak_165,MSPC_Peak_187,MSPC_Peak_191,MSPC_Peak_196,MSPC_Peak_203,MSPC_Peak_220,MSPC_Peak_234,MSPC_Peak_238,MSPC_Peak_248,MSPC_Peak_288,MSPC_Peak_306,MSPC_Peak_318,MSPC_Peak_43,MSPC_Peak_64,MSPC_Peak_73,MSPC_Peak_79	Ap3b1,Cebpa,Cited2,Fgf10,Fntb,Foxp1,Hes1,Kras,Man2a1,Mns1,Mycn,Pofut1,Runx3,Spdef,Stat3,Tnfrsf11a,Trps1,Wnt7b,Zeb1
Mouse Phenotype	MP:0009333	abnormal splenocyte physiology	285	1.321181e-2	1.000000e+0	4.384003e-1	3.143807e+0	1.908514e+0	6	5.629836e-3	1.769912e-2	688	1.722854e-2	1.000000e+0	2.368173e-1	2.907719e+0	2.063473e+0	6	78	1.060071e-2	7.692308e-2	MSPC_Peak_114,MSPC_Peak_140,MSPC_Peak_141,MSPC_Peak_236,MSPC_Peak_290,MSPC_Peak_309	Bak1,Bcl2l11,Ibtk,Kras,Ncoa3,Tlr2
Mouse Phenotype	MP:0008770	decreased survivor rate	286	1.339489e-2	1.000000e+0	4.429212e-1	1.793748e+0	1.003486e+1	18	2.960135e-2	5.309735e-2	162	5.294765e-4	1.000000e+0	3.090901e-2	2.584640e+0	6.190418e+0	16	234	2.826855e-2	6.837607e-2	MSPC_Peak_114,MSPC_Peak_136,MSPC_Peak_140,MSPC_Peak_161,MSPC_Peak_191,MSPC_Peak_234,MSPC_Peak_241,MSPC_Peak_244,MSPC_Peak_245,MSPC_Peak_246,MSPC_Peak_250,MSPC_Peak_333,MSPC_Peak_45,MSPC_Peak_47,MSPC_Peak_62,MSPC_Peak_64,MSPC_Peak_73,MSPC_Peak_97	Bmp2,Cited2,Clic4,Crim1,Herc1,Kit,Kras,Masp1,Mycn,Runx3,Socs1,Srebf1,Sulf2,Traf6,Trim21,Wnt7b
Mouse Phenotype	MP:0002743	glomerulonephritis	287	1.370359e-2	1.000000e+0	4.515500e-1	2.583133e+0	3.097015e+0	8	9.135736e-3	2.359882e-2	653	1.518605e-2	1.000000e+0	2.199303e-1	2.499197e+0	3.201028e+0	8	121	1.413428e-2	6.611570e-2	MSPC_Peak_109,MSPC_Peak_141,MSPC_Peak_24,MSPC_Peak_248,MSPC_Peak_281,MSPC_Peak_309,MSPC_Peak_333,MSPC_Peak_47	Bak1,Bcl2l11,C4b,Cebpb,Fas,Kit,Man2a1,Socs1
Mouse Phenotype	MP:0020447	decreased NAD(P)H oxidase activity	288	1.378482e-2	1.000000e+0	4.526495e-1	7.204389e+1	1.388043e-2	1	4.094521e-5	2.949853e-3	826	2.645478e-2	1.000000e+0	3.028848e-1	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_79	Stat3
Mouse Phenotype	MP:0008101	lymph node hypoplasia	289	1.393707e-2	1.000000e+0	4.560653e-1	3.578288e+0	1.397316e+0	5	4.121877e-3	1.474926e-2	458	7.138123e-3	1.000000e+0	1.473913e-1	4.108734e+0	1.216920e+0	5	46	8.833922e-3	1.086957e-1	MSPC_Peak_149,MSPC_Peak_181,MSPC_Peak_24,MSPC_Peak_285,MSPC_Peak_318	B2m,Fas,Flt3l,Il15ra,Zeb1
Mouse Phenotype	MP:0002270	abnormal pulmonary alveolus morphology	290	1.400804e-2	1.000000e+0	4.568070e-1	1.820948e+0	9.335794e+0	17	2.753922e-2	5.014749e-2	49	8.216694e-6	7.770528e-2	1.585822e-3	3.220658e+0	5.899416e+0	19	223	3.356890e-2	8.520179e-2	MSPC_Peak_127,MSPC_Peak_140,MSPC_Peak_191,MSPC_Peak_196,MSPC_Peak_203,MSPC_Peak_234,MSPC_Peak_248,MSPC_Peak_251,MSPC_Peak_259,MSPC_Peak_283,MSPC_Peak_288,MSPC_Peak_297,MSPC_Peak_303,MSPC_Peak_333,MSPC_Peak_47,MSPC_Peak_73,MSPC_Peak_79	Ap3b1,Cebpa,Cebpg,Cited2,Clic5,Kit,Kras,Lmnb1,Loxl1,Man1a2,Man2a1,Mycn,Pdgfra,Socs1,Ssr3,Stat3,Tns3,Trps1,Wnt7b
Mouse Phenotype	MP:0008576	decreased circulating interferon-beta level	291	1.407151e-2	1.000000e+0	4.572999e-1	1.122669e+1	1.781469e-1	2	5.255071e-4	5.899705e-3	948	3.280466e-2	1.000000e+0	3.272507e-1	6.872792e+0	2.910026e-1	2	11	3.533569e-3	1.818182e-1	MSPC_Peak_183,MSPC_Peak_81	Ddx60,Dhx58
Mouse Phenotype	MP:0010093	decreased circulating magnesium level	292	1.414120e-2	1.000000e+0	4.579909e-1	6.026052e+0	4.978384e-1	3	1.468550e-3	8.849558e-3	1584	9.706526e-2	1.000000e+0	5.795115e-1	3.780035e+0	5.290956e-1	2	20	3.533569e-3	1.000000e-1	MSPC_Peak_117,MSPC_Peak_245,MSPC_Peak_250	Dapk2,Serinc3
Mouse Phenotype	MP:0002364	abnormal thymus size	293	1.439447e-2	1.000000e+0	4.646024e-1	1.646515e+0	1.396890e+1	23	4.120618e-2	6.784661e-2	147	3.878041e-4	1.000000e+0	2.494873e-2	2.154890e+0	1.113746e+1	24	421	4.240283e-2	5.700713e-2	MSPC_Peak_110,MSPC_Peak_15,MSPC_Peak_16,MSPC_Peak_161,MSPC_Peak_164,MSPC_Peak_168,MSPC_Peak_187,MSPC_Peak_193,MSPC_Peak_201,MSPC_Peak_204,MSPC_Peak_24,MSPC_Peak_240,MSPC_Peak_254,MSPC_Peak_278,MSPC_Peak_3,MSPC_Peak_310,MSPC_Peak_314,MSPC_Peak_318,MSPC_Peak_333,MSPC_Peak_335,MSPC_Peak_43,MSPC_Peak_47,MSPC_Peak_87	Adamts6,Akt3,Bmp10,Chd7,Cyld,Erap1,Fas,Fgf10,Hes1,Kit,Lrrk1,Msi2,Nhej1,Pdgfra,Rhoh,Smad3,Socs1,Ssbp2,Taf7,Tnfsf10,Traf6,Twist2,Zeb1,Zfp36l2
